labels,path
happy,./Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M003.wav
neutral,./Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F015.wav
neutral,./Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_F001.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M004.wav
angry,./Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M029.wav
neutral,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F001.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M030.wav
sad,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F015.wav
neutral,./Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_F013.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F012.wav
angry,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M039.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M032.wav
sad,./Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M022.wav
angry,./Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F023.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M022.wav
happy,./Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_M019.wav
neutral,./Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F017.wav
happy,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F000.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M026.wav
sad,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F031.wav
happy,./Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M047.wav
neutral,./Session2/sentences/wav/Ses02M_impro04/Ses02M_impro04_F003.wav
neutral,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F008.wav
sad,./Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F017.wav
sad,./Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F003.wav
neutral,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M004.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F027.wav
happy,./Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M003.wav
neutral,./Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F023.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M041.wav
happy,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F002.wav
sad,./Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M019.wav
sad,./Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M025.wav
neutral,./Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F024.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M013.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F001.wav
neutral,./Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F002.wav
happy,./Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_F005.wav
angry,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F038.wav
angry,./Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F014.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M025.wav
angry,./Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M022.wav
neutral,./Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_M019.wav
neutral,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F000.wav
neutral,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M008.wav
happy,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M032.wav
angry,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F016.wav
neutral,./Session2/sentences/wav/Ses02M_impro05/Ses02M_impro05_F025.wav
angry,./Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_F014.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F037.wav
sad,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_M030.wav
happy,./Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M020.wav
sad,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M032.wav
neutral,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F027.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M004.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F022.wav
happy,./Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M021.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M080.wav
neutral,./Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M011.wav
angry,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M031.wav
happy,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M002.wav
sad,./Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F001.wav
neutral,./Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M014.wav
happy,./Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M006.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M012.wav
neutral,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M003.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M005.wav
angry,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M026.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F020.wav
sad,./Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_M024.wav
neutral,./Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M012.wav
sad,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M034.wav
happy,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F010.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M035.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F004.wav
angry,./Session3/sentences/wav/Ses03F_script03_2/Ses03F_script03_2_M042.wav
neutral,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M016.wav
neutral,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M013.wav
happy,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M003.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M020.wav
neutral,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F027.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F030.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F038.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M020.wav
sad,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_F046.wav
happy,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F027.wav
neutral,./Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M008.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M000.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F021.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F008.wav
happy,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F043.wav
angry,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M025.wav
sad,./Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M013.wav
sad,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M019.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F041.wav
sad,./Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M001.wav
sad,./Session4/sentences/wav/Ses04M_impro02/Ses04M_impro02_F020.wav
neutral,./Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M018.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F016.wav
neutral,./Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F020.wav
angry,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F018.wav
sad,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M027.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M013.wav
neutral,./Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M013.wav
sad,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F018.wav
happy,./Session3/sentences/wav/Ses03F_impro03/Ses03F_impro03_M007.wav
angry,./Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M030.wav
neutral,./Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M023.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M027.wav
neutral,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F019.wav
neutral,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F029.wav
happy,./Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_F017.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F023.wav
sad,./Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F005.wav
sad,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F025.wav
angry,./Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F035.wav
angry,./Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F018.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F015.wav
sad,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M007.wav
neutral,./Session2/sentences/wav/Ses02M_impro04/Ses02M_impro04_F005.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M015.wav
happy,./Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F016.wav
happy,./Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_M009.wav
neutral,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M031.wav
sad,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M039.wav
happy,./Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F000.wav
happy,./Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F022.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M053.wav
sad,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M033.wav
neutral,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M005.wav
sad,./Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M031.wav
happy,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M046.wav
neutral,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F012.wav
angry,./Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F003.wav
neutral,./Session2/sentences/wav/Ses02M_impro04/Ses02M_impro04_F012.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M018.wav
neutral,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_F023.wav
sad,./Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M007.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F002.wav
neutral,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M001.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M007.wav
angry,./Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_F013.wav
happy,./Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F007.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F052.wav
neutral,./Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F008.wav
neutral,./Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F012.wav
neutral,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_F015.wav
neutral,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F018.wav
angry,./Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M034.wav
angry,./Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M014.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F019.wav
sad,./Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F010.wav
angry,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M008.wav
neutral,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M016.wav
happy,./Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M036.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M030.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M035.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M011.wav
neutral,./Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M000.wav
neutral,./Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_M014.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M000.wav
sad,./Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F017.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F041.wav
happy,./Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M015.wav
happy,./Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F007.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F024.wav
angry,./Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F014.wav
angry,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M010.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M012.wav
happy,./Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_M039.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M019.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M008.wav
neutral,./Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M037.wav
neutral,./Session2/sentences/wav/Ses02M_impro04/Ses02M_impro04_F004.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M016.wav
neutral,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F010.wav
angry,./Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M015.wav
sad,./Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M027.wav
neutral,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M033.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M067.wav
sad,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M036.wav
neutral,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M023.wav
happy,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M018.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F029.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F005.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F038.wav
happy,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M015.wav
neutral,./Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M001.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F014.wav
sad,./Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M044.wav
happy,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F021.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M046.wav
happy,./Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_F008.wav
neutral,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F017.wav
happy,./Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F012.wav
sad,./Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F016.wav
happy,./Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M024.wav
sad,./Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M002.wav
angry,./Session4/sentences/wav/Ses04F_impro01/Ses04F_impro01_M011.wav
neutral,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M000.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_F017.wav
sad,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F026.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F036.wav
happy,./Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F009.wav
sad,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M021.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M021.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M009.wav
angry,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F018.wav
happy,./Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M024.wav
neutral,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M003.wav
angry,./Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F036.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F025.wav
angry,./Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M020.wav
neutral,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F008.wav
sad,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F019.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F043.wav
sad,./Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F018.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F070.wav
sad,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M000.wav
sad,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M027.wav
sad,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M032.wav
sad,./Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_M018.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F011.wav
sad,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F021.wav
neutral,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M009.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M007.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F018.wav
angry,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_M029.wav
neutral,./Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M006.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F016.wav
sad,./Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F002.wav
neutral,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F012.wav
sad,./Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_F009.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M026.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M040.wav
sad,./Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F019.wav
angry,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F014.wav
happy,./Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_M017.wav
happy,./Session3/sentences/wav/Ses03F_script02_1/Ses03F_script02_1_M038.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M013.wav
happy,./Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F017.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F023.wav
angry,./Session4/sentences/wav/Ses04M_script02_1/Ses04M_script02_1_F010.wav
neutral,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M029.wav
neutral,./Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F019.wav
angry,./Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M034.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M015.wav
neutral,./Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M001.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M020.wav
sad,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F017.wav
neutral,./Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F036.wav
happy,./Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F009.wav
neutral,./Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F025.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M026.wav
angry,./Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F044.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F055.wav
happy,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M024.wav
neutral,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F001.wav
sad,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M003.wav
neutral,./Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M011.wav
neutral,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F004.wav
sad,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F008.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_M028.wav
neutral,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_M014.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M019.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M009.wav
neutral,./Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F025.wav
angry,./Session3/sentences/wav/Ses03M_impro05a/Ses03M_impro05a_M018.wav
neutral,./Session2/sentences/wav/Ses02M_impro02/Ses02M_impro02_M014.wav
neutral,./Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F017.wav
neutral,./Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M000.wav
neutral,./Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M023.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F015.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F026.wav
neutral,./Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F019.wav
happy,./Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M015.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F008.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M030.wav
happy,./Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M018.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M073.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F033.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F030.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M024.wav
neutral,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M014.wav
neutral,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F009.wav
happy,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M009.wav
neutral,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M033.wav
neutral,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F023.wav
angry,./Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_M019.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F043.wav
neutral,./Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M040.wav
angry,./Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_F012.wav
angry,./Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_M016.wav
neutral,./Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M012.wav
neutral,./Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M017.wav
angry,./Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F022.wav
neutral,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F026.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F028.wav
neutral,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M009.wav
sad,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M041.wav
angry,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F031.wav
angry,./Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F032.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M038.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F004.wav
happy,./Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F013.wav
neutral,./Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_F027.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M008.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F027.wav
angry,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M030.wav
angry,./Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F008.wav
happy,./Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F009.wav
angry,./Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_M040.wav
angry,./Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F000.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M033.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F013.wav
neutral,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F000.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M010.wav
happy,./Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F000.wav
sad,./Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M011.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M023.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F034.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M001.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F023.wav
neutral,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F040.wav
angry,./Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F011.wav
neutral,./Session1/sentences/wav/Ses01M_impro02/Ses01M_impro02_F000.wav
happy,./Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M000.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M032.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M065.wav
neutral,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M047.wav
happy,./Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_F028.wav
